"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO","TOTAL","PORCENTAJE"
2016,4,"Barrio Colon","Herido",24,57,0.421052631578947
2016,4,"Barrio Colon","Solo danos",33,57,0.578947368421053
2016,4,"Barrio Cristobal","Herido",4,6,0.666666666666667
2016,4,"Barrio Cristobal","Solo danos",2,6,0.333333333333333
2016,4,"Barrios de Jesus","Herido",3,3,1
2016,4,"Belalcazar","Herido",3,5,0.6
2016,4,"Belalcazar","Solo danos",2,5,0.4
2016,4,"Belen","Herido",12,39,0.307692307692308
2016,4,"Belen","Solo danos",27,39,0.692307692307692
2016,4,"Belencito","Herido",1,1,1
2016,4,"Bello Horizonte","Herido",3,5,0.6
2016,4,"Bello Horizonte","Solo danos",2,5,0.4
2016,4,"Berlin","Herido",7,16,0.4375
2016,4,"Berlin","Solo danos",9,16,0.5625
2016,4,"Bermejal - Los alamos","Herido",1,1,1
2016,4,"Betania","Herido",1,2,0.5
2016,4,"Betania","Solo danos",1,2,0.5
2016,4,"Blanquizal","Herido",2,2,1
2016,4,"Bolivariana","Herido",11,19,0.578947368421053
2016,4,"Bolivariana","Solo danos",8,19,0.421052631578947
2016,4,"Bombona Nº 1","Herido",11,27,0.407407407407407
2016,4,"Bombona Nº 1","Solo danos",16,27,0.592592592592593
2016,4,"Bombona Nº 2","Herido",3,6,0.5
2016,4,"Bombona Nº 2","Solo danos",3,6,0.5
2016,4,"Bosques de San Pablo","Herido",4,7,0.571428571428571
2016,4,"Bosques de San Pablo","Solo danos",3,7,0.428571428571429
2016,4,"Boston","Herido",23,44,0.522727272727273
2016,4,"Boston","Solo danos",21,44,0.477272727272727
2016,4,"Boyaca","Herido",7,9,0.777777777777778
2016,4,"Boyaca","Solo danos",2,9,0.222222222222222
2016,4,"Brasilia","Herido",6,10,0.6
2016,4,"Brasilia","Solo danos",4,10,0.4
2016,4,"Buenos Aires","Herido",14,19,0.736842105263158
2016,4,"Buenos Aires","Solo danos",5,19,0.263157894736842
2016,4,"Buga Patio Bonito","Herido",1,2,0.5
2016,4,"Buga Patio Bonito","Solo danos",1,2,0.5
2016,4,"Cabecera San Antonio de Prado","Herido",20,24,0.833333333333333
2016,4,"Cabecera San Antonio de Prado","Solo danos",4,24,0.166666666666667
2016,4,"Cabecera Urbana San Cristobal","Herido",7,11,0.636363636363636
2016,4,"Cabecera Urbana San Cristobal","Solo danos",4,11,0.363636363636364
2016,4,"Caicedo","Herido",11,14,0.785714285714286
2016,4,"Caicedo","Solo danos",3,14,0.214285714285714
2016,4,"Calasanz","Herido",5,14,0.357142857142857
2016,4,"Calasanz","Solo danos",9,14,0.642857142857143
2016,4,"Calasanz Parte Alta","Herido",4,7,0.571428571428571
2016,4,"Calasanz Parte Alta","Solo danos",3,7,0.428571428571429
2016,4,"Calle Nueva","Herido",9,25,0.36
2016,4,"Calle Nueva","Solo danos",16,25,0.64
2016,4,"Campo Alegre","Herido",9,14,0.642857142857143
2016,4,"Campo Alegre","Solo danos",5,14,0.357142857142857
2016,4,"Campo Amor","Herido",38,78,0.487179487179487
2016,4,"Campo Amor","Solo danos",40,78,0.512820512820513
2016,4,"Campo Valdes Nº 1","Herido",13,18,0.722222222222222
2016,4,"Campo Valdes Nº 1","Solo danos",5,18,0.277777777777778
2016,4,"Campo Valdes Nº 2","Herido",15,20,0.75
2016,4,"Campo Valdes Nº 2","Solo danos",5,20,0.25
2016,4,"Caribe","Herido",36,74,0.486486486486487
2016,4,"Caribe","Muerto",1,74,0.0135135135135135
2016,4,"Caribe","Solo danos",37,74,0.5
2016,4,"Carlos E. Restrepo","Herido",23,49,0.469387755102041
2016,4,"Carlos E. Restrepo","Solo danos",26,49,0.530612244897959
2016,4,"Carpinelo","Herido",1,1,1
2016,4,"Castilla","Herido",72,120,0.6
2016,4,"Castilla","Muerto",2,120,0.0166666666666667
2016,4,"Castilla","Solo danos",46,120,0.383333333333333
2016,4,"Castropol","Herido",8,13,0.615384615384615
2016,4,"Castropol","Solo danos",5,13,0.384615384615385
2016,4,"Cataluna","Herido",3,6,0.5
2016,4,"Cataluna","Solo danos",3,6,0.5
2016,4,"Cerro Nutibara","Herido",5,7,0.714285714285714
2016,4,"Cerro Nutibara","Solo danos",2,7,0.285714285714286
2016,4,"Corazon de Jesus","Herido",21,54,0.388888888888889
2016,4,"Corazon de Jesus","Solo danos",33,54,0.611111111111111
2016,4,"Cordoba","Herido",4,5,0.8
2016,4,"Cordoba","Solo danos",1,5,0.2
2016,4,"Cristo Rey","Herido",19,38,0.5
2016,4,"Cristo Rey","Solo danos",19,38,0.5
2016,4,"Cuarta Brigada","Herido",14,27,0.518518518518518
2016,4,"Cuarta Brigada","Solo danos",13,27,0.481481481481481
2016,4,"Cucaracho","Herido",12,20,0.6
2016,4,"Cucaracho","Solo danos",8,20,0.4
2016,4,"Diego Echavarria","Herido",4,9,0.444444444444444
2016,4,"Diego Echavarria","Solo danos",5,9,0.555555555555556
2016,4,"Doce de Octubre Nº 1","Herido",4,6,0.666666666666667
2016,4,"Doce de Octubre Nº 1","Solo danos",2,6,0.333333333333333
2016,4,"Doce de Octubre Nº 2","Herido",8,9,0.888888888888889
2016,4,"Doce de Octubre Nº 2","Solo danos",1,9,0.111111111111111
2016,4,"Eduardo Santos","Herido",1,1,1
2016,4,"El Castillo","Herido",1,5,0.2
2016,4,"El Castillo","Solo danos",4,5,0.8
2016,4,"El Chagualo","Herido",19,36,0.527777777777778
2016,4,"El Chagualo","Solo danos",17,36,0.472222222222222
2016,4,"El Compromiso","Solo danos",1,1,1
2016,4,"El Corazon","Herido",1,1,1
2016,4,"El Danubio","Herido",8,11,0.727272727272727
2016,4,"El Danubio","Solo danos",3,11,0.272727272727273
2016,4,"El Diamante","Herido",14,14,1
2016,4,"El Diamante Nº 2","Herido",1,6,0.166666666666667
2016,4,"El Diamante Nº 2","Solo danos",5,6,0.833333333333333
2016,4,"El Nogal - Los Almendros","Herido",3,7,0.428571428571429
2016,4,"El Nogal - Los Almendros","Solo danos",4,7,0.571428571428571
2016,4,"El Pesebre","Herido",1,2,0.5
2016,4,"El Pesebre","Solo danos",1,2,0.5
2016,4,"El Pinal","Herido",8,10,0.8
2016,4,"El Pinal","Solo danos",2,10,0.2
2016,4,"El Playon de Los Comuneros","Herido",4,6,0.666666666666667
2016,4,"El Playon de Los Comuneros","Solo danos",2,6,0.333333333333333
2016,4,"El Poblado","Herido",6,14,0.428571428571429
2016,4,"El Poblado","Solo danos",8,14,0.571428571428571
2016,4,"El Pomar","Herido",3,4,0.75
2016,4,"El Pomar","Solo danos",1,4,0.25
2016,4,"El Progreso","Herido",18,25,0.72
2016,4,"El Progreso","Solo danos",7,25,0.28
2016,4,"El Progreso Nº 2","Herido",6,6,1
2016,4,"El Raizal","Herido",10,11,0.909090909090909
2016,4,"El Raizal","Solo danos",1,11,0.0909090909090909
2016,4,"El Rincon","Herido",9,14,0.642857142857143
2016,4,"El Rincon","Solo danos",5,14,0.357142857142857
2016,4,"El Rodeo","Herido",1,1,1
2016,4,"El Salado","Herido",2,3,0.666666666666667
2016,4,"El Salado","Solo danos",1,3,0.333333333333333
2016,4,"El Salvador","Herido",7,12,0.583333333333333
2016,4,"El Salvador","Solo danos",5,12,0.416666666666667
2016,4,"El Socorro","Solo danos",1,1,1
2016,4,"El Tesoro","Herido",4,16,0.25
2016,4,"El Tesoro","Solo danos",12,16,0.75
2016,4,"El Triunfo","Herido",1,1,1
2016,4,"El Velodromo","Herido",5,10,0.5
2016,4,"El Velodromo","Solo danos",5,10,0.5
2016,4,"El Volador","Herido",1,1,1
2016,4,"Enciso","Herido",9,11,0.818181818181818
2016,4,"Enciso","Solo danos",2,11,0.181818181818182
2016,4,"Estacion Villa","Herido",11,25,0.44
2016,4,"Estacion Villa","Solo danos",14,25,0.56
2016,4,"Estadio","Herido",9,21,0.428571428571429
2016,4,"Estadio","Solo danos",12,21,0.571428571428571
2016,4,"Fatima","Herido",7,13,0.538461538461538
2016,4,"Fatima","Solo danos",6,13,0.461538461538462
2016,4,"Ferrini","Herido",1,4,0.25
2016,4,"Ferrini","Solo danos",3,4,0.75
2016,4,"Florencia","Herido",4,4,1
2016,4,"Florida Nueva","Herido",11,23,0.478260869565217
2016,4,"Florida Nueva","Solo danos",12,23,0.521739130434783
2016,4,"Francisco Antonio Zea","Herido",10,14,0.714285714285714
2016,4,"Francisco Antonio Zea","Solo danos",4,14,0.285714285714286
2016,4,"Fuente Clara","Herido",5,5,1
2016,4,"Gerona","Herido",5,5,1
2016,4,"Girardot","Herido",11,20,0.55
2016,4,"Girardot","Solo danos",9,20,0.45
2016,4,"Granada","Herido",8,8,1
2016,4,"Granizal","Herido",2,2,1
2016,4,"Guayabal","Herido",29,62,0.467741935483871
2016,4,"Guayabal","Solo danos",33,62,0.532258064516129
2016,4,"Guayaquil","Herido",29,64,0.453125
2016,4,"Guayaquil","Solo danos",35,64,0.546875
2016,4,"Hector Abad Gomez","Herido",12,16,0.75
2016,4,"Hector Abad Gomez","Solo danos",4,16,0.25
2016,4,"Inst","Herido",2,3,0.666666666666667
2016,4,"Inst","Solo danos",1,3,0.333333333333333
2016,4,"Jesus Nazareno","Herido",22,30,0.733333333333333
2016,4,"Jesus Nazareno","Solo danos",8,30,0.266666666666667
2016,4,"Juan XXIII","Herido",2,3,0.666666666666667
2016,4,"Juan XXIII","Solo danos",1,3,0.333333333333333
2016,4,"Kennedy","Herido",13,18,0.722222222222222
2016,4,"Kennedy","Solo danos",5,18,0.277777777777778
2016,4,"La Aguacatala","Herido",7,23,0.304347826086957
2016,4,"La Aguacatala","Solo danos",16,23,0.695652173913043
2016,4,"La America","Herido",15,24,0.625
2016,4,"La America","Solo danos",9,24,0.375
2016,4,"La Avanzada","Herido",1,2,0.5
2016,4,"La Avanzada","Solo danos",1,2,0.5
2016,4,"La Candelaria","Herido",40,91,0.43956043956044
2016,4,"La Candelaria","Solo danos",51,91,0.56043956043956
2016,4,"La Castellana","Herido",6,12,0.5
2016,4,"La Castellana","Solo danos",6,12,0.5
2016,4,"La Colina","Herido",6,7,0.857142857142857
2016,4,"La Colina","Solo danos",1,7,0.142857142857143
2016,4,"La Esperanza","Herido",13,19,0.684210526315789
2016,4,"La Esperanza","Solo danos",6,19,0.315789473684211
2016,4,"La Esperanza Nº 2","Herido",1,3,0.333333333333333
2016,4,"La Esperanza Nº 2","Solo danos",2,3,0.666666666666667
2016,4,"La Floresta","Herido",8,12,0.666666666666667
2016,4,"La Floresta","Solo danos",4,12,0.333333333333333
2016,4,"La Florida","Herido",5,18,0.277777777777778
2016,4,"La Florida","Solo danos",13,18,0.722222222222222
2016,4,"La Francia","Herido",2,3,0.666666666666667
2016,4,"La Francia","Solo danos",1,3,0.333333333333333
2016,4,"La Frontera","Herido",5,7,0.714285714285714
2016,4,"La Frontera","Solo danos",2,7,0.285714285714286
2016,4,"La Gloria","Herido",14,19,0.736842105263158
2016,4,"La Gloria","Solo danos",5,19,0.263157894736842
2016,4,"La Hondonada","Herido",3,4,0.75
2016,4,"La Hondonada","Solo danos",1,4,0.25
2016,4,"La Isla","Herido",5,6,0.833333333333333
2016,4,"La Isla","Solo danos",1,6,0.166666666666667
2016,4,"La Libertad","Herido",5,8,0.625
2016,4,"La Libertad","Solo danos",3,8,0.375
2016,4,"La Loma de Los Bernal","Herido",3,11,0.272727272727273
2016,4,"La Loma de Los Bernal","Solo danos",8,11,0.727272727272727
2016,4,"La Loma Oriental","Herido",1,1,1
2016,4,"La Mansion","Herido",5,7,0.714285714285714
2016,4,"La Mansion","Solo danos",2,7,0.285714285714286
2016,4,"La Milagrosa","Herido",5,7,0.714285714285714
2016,4,"La Milagrosa","Solo danos",2,7,0.285714285714286
2016,4,"La Mota","Herido",3,8,0.375
2016,4,"La Mota","Muerto",1,8,0.125
2016,4,"La Mota","Solo danos",4,8,0.5
2016,4,"La Oculta","Herido",1,1,1
2016,4,"La Palma","Herido",10,14,0.714285714285714
2016,4,"La Palma","Solo danos",4,14,0.285714285714286
2016,4,"La Pilarica","Herido",3,4,0.75
2016,4,"La Pilarica","Solo danos",1,4,0.25
2016,4,"La Pinuela","Herido",4,4,1
2016,4,"La Pradera","Herido",10,13,0.769230769230769
2016,4,"La Pradera","Solo danos",3,13,0.230769230769231
2016,4,"La Rosa","Herido",2,3,0.666666666666667
2016,4,"La Rosa","Solo danos",1,3,0.333333333333333
2016,4,"La Salle","Herido",5,12,0.416666666666667
2016,4,"La Salle","Solo danos",7,12,0.583333333333333
2016,4,"Lalinde","Solo danos",4,4,1
2016,4,"Las Acacias","Herido",14,34,0.411764705882353
2016,4,"Las Acacias","Solo danos",20,34,0.588235294117647
2016,4,"Las Brisas","Herido",15,21,0.714285714285714
2016,4,"Las Brisas","Solo danos",6,21,0.285714285714286
2016,4,"Las Esmeraldas","Solo danos",4,4,1
2016,4,"Las Estancias","Herido",3,4,0.75
2016,4,"Las Estancias","Solo danos",1,4,0.25
2016,4,"Las Granjas","Herido",9,16,0.5625
2016,4,"Las Granjas","Muerto",1,16,0.0625
2016,4,"Las Granjas","Solo danos",6,16,0.375
2016,4,"Las Independencias","Herido",2,3,0.666666666666667
2016,4,"Las Independencias","Solo danos",1,3,0.333333333333333
2016,4,"Las Lomas Nº 1","Herido",4,13,0.307692307692308
2016,4,"Las Lomas Nº 1","Solo danos",9,13,0.692307692307692
2016,4,"Las Lomas Nº 2","Solo danos",2,2,1
2016,4,"Las Mercedes","Herido",1,3,0.333333333333333
2016,4,"Las Mercedes","Solo danos",2,3,0.666666666666667
2016,4,"Las Palmas","Herido",9,13,0.692307692307692
2016,4,"Las Palmas","Solo danos",4,13,0.307692307692308
2016,4,"Las Playas","Herido",5,7,0.714285714285714
2016,4,"Las Playas","Solo danos",2,7,0.285714285714286
2016,4,"Las Violetas","Herido",4,4,1
2016,4,"Laureles","Herido",11,30,0.366666666666667
2016,4,"Laureles","Solo danos",19,30,0.633333333333333
2016,4,"Lopez de Mesa","Herido",14,17,0.823529411764706
2016,4,"Lopez de Mesa","Solo danos",3,17,0.176470588235294
2016,4,"Lorena","Herido",7,13,0.538461538461538
2016,4,"Lorena","Solo danos",6,13,0.461538461538462
2016,4,"Loreto","Herido",10,13,0.769230769230769
2016,4,"Loreto","Solo danos",3,13,0.230769230769231
2016,4,"Los Alcazares","Herido",7,11,0.636363636363636
2016,4,"Los Alcazares","Solo danos",4,11,0.363636363636364
2016,4,"Los Alpes","Herido",5,8,0.625
2016,4,"Los Alpes","Solo danos",3,8,0.375
2016,4,"Los angeles","Herido",9,16,0.5625
2016,4,"Los angeles","Solo danos",7,16,0.4375
2016,4,"Los Balsos Nº 1","Herido",1,5,0.2
2016,4,"Los Balsos Nº 1","Solo danos",4,5,0.8
2016,4,"Los Balsos Nº 2","Solo danos",9,9,1
2016,4,"Los Cerros - El Vergel","Herido",6,7,0.857142857142857
2016,4,"Los Cerros - El Vergel","Solo danos",1,7,0.142857142857143
2016,4,"Los Colores","Herido",21,34,0.617647058823529
2016,4,"Los Colores","Muerto",1,34,0.0294117647058824
2016,4,"Los Colores","Solo danos",12,34,0.352941176470588
2016,4,"Los Conquistadores","Herido",18,70,0.257142857142857
2016,4,"Los Conquistadores","Solo danos",52,70,0.742857142857143
2016,4,"Los Mangos","Herido",5,10,0.5
2016,4,"Los Mangos","Solo danos",5,10,0.5
2016,4,"Los Naranjos","Solo danos",6,6,1
2016,4,"Los Pinos","Herido",7,16,0.4375
2016,4,"Los Pinos","Solo danos",9,16,0.5625
2016,4,"Manila","Herido",10,35,0.285714285714286
2016,4,"Manila","Solo danos",25,35,0.714285714285714
2016,4,"Manrique","Herido",8,13,0.615384615384615
2016,4,"Manrique","Solo danos",5,13,0.384615384615385
2016,4,"Manrique Central Nº 1","Herido",13,20,0.65
2016,4,"Manrique Central Nº 1","Solo danos",7,20,0.35
2016,4,"Manrique Central Nº 2","Herido",8,11,0.727272727272727
2016,4,"Manrique Central Nº 2","Solo danos",3,11,0.272727272727273
2016,4,"Maria Cano - Carambola","Herido",2,2,1
2016,4,"Metropolitano","Herido",2,2,1
2016,4,"Mirador del Doce","Herido",1,1,1
2016,4,"Miraflores","Herido",6,10,0.6
2016,4,"Miraflores","Solo danos",4,10,0.4
2016,4,"Miranda","Herido",12,16,0.75
2016,4,"Miranda","Solo danos",4,16,0.25
2016,4,"Miravalle","Herido",2,2,1
2016,4,"Monteclaro","Herido",1,1,1
2016,4,"Moravia","Herido",15,25,0.6
2016,4,"Moravia","Muerto",1,25,0.04
2016,4,"Moravia","Solo danos",9,25,0.36
2016,4,"Moscu Nº 1","Herido",3,4,0.75
2016,4,"Moscu Nº 1","Solo danos",1,4,0.25
2016,4,"Moscu Nº 2","Herido",5,6,0.833333333333333
2016,4,"Moscu Nº 2","Solo danos",1,6,0.166666666666667
2016,4,"Naranjal","Herido",22,52,0.423076923076923
2016,4,"Naranjal","Solo danos",30,52,0.576923076923077
2016,4,"Nueva Villa de Aburra","Herido",3,4,0.75
2016,4,"Nueva Villa de Aburra","Solo danos",1,4,0.25
2016,4,"Nuevos Conquistadores","Herido",3,3,1
2016,4,"Olaya Herrera","Herido",4,5,0.8
2016,4,"Olaya Herrera","Solo danos",1,5,0.2
2016,4,"Oriente","Herido",2,4,0.5
2016,4,"Oriente","Solo danos",2,4,0.5
2016,4,"Pablo VI","Herido",1,2,0.5
2016,4,"Pablo VI","Solo danos",1,2,0.5
2016,4,"Pajarito","Solo danos",1,1,1
2016,4,"Palenque","Herido",7,12,0.583333333333333
2016,4,"Palenque","Solo danos",5,12,0.416666666666667
2016,4,"Palermo","Herido",4,4,1
2016,4,"Patio Bonito","Herido",7,20,0.35
2016,4,"Patio Bonito","Solo danos",13,20,0.65
2016,4,"Pedregal","Herido",6,11,0.545454545454545
2016,4,"Pedregal","Solo danos",5,11,0.454545454545455
2016,4,"Pedregal Bajo","Herido",1,1,1
2016,4,"Perpetuo Socorro","Herido",37,59,0.627118644067797
2016,4,"Perpetuo Socorro","Solo danos",22,59,0.372881355932203
2016,4,"Picachito","Herido",1,1,1
2016,4,"Picacho","Herido",13,16,0.8125
2016,4,"Picacho","Solo danos",3,16,0.1875
2016,4,"Piedras Blancas","Solo danos",1,1,1
2016,4,"Popular","Herido",9,14,0.642857142857143
2016,4,"Popular","Solo danos",5,14,0.357142857142857
2016,4,"Prado","Herido",21,36,0.583333333333333
2016,4,"Prado","Solo danos",15,36,0.416666666666667
2016,4,"Robledo","Herido",43,67,0.641791044776119
2016,4,"Robledo","Muerto",1,67,0.0149253731343284
2016,4,"Robledo","Solo danos",23,67,0.343283582089552
2016,4,"Rosales","Herido",11,26,0.423076923076923
2016,4,"Rosales","Solo danos",15,26,0.576923076923077
2016,4,"San Benito","Herido",28,64,0.4375
2016,4,"San Benito","Solo danos",36,64,0.5625
2016,4,"San Bernardo","Herido",12,21,0.571428571428571
2016,4,"San Bernardo","Solo danos",9,21,0.428571428571429
2016,4,"San Diego","Herido",18,42,0.428571428571429
2016,4,"San Diego","Solo danos",24,42,0.571428571428571
2016,4,"San German","Herido",4,11,0.363636363636364
2016,4,"San German","Solo danos",7,11,0.636363636363636
2016,4,"San Isidro","Herido",11,15,0.733333333333333
2016,4,"San Isidro","Solo danos",4,15,0.266666666666667
2016,4,"San Javier Nº 1","Herido",9,13,0.692307692307692
2016,4,"San Javier Nº 1","Solo danos",4,13,0.307692307692308
2016,4,"San Javier Nº 2","Herido",6,6,1
2016,4,"San Joaquin","Herido",7,11,0.636363636363636
2016,4,"San Joaquin","Solo danos",4,11,0.363636363636364
2016,4,"San Lucas","Herido",1,2,0.5
2016,4,"San Lucas","Solo danos",1,2,0.5
2016,4,"San Martin de Porres","Herido",8,12,0.666666666666667
2016,4,"San Martin de Porres","Solo danos",4,12,0.333333333333333
2016,4,"San Miguel","Herido",12,16,0.75
2016,4,"San Miguel","Solo danos",4,16,0.25
2016,4,"San Pablo","Herido",4,4,1
2016,4,"San Pedro","Herido",3,9,0.333333333333333
2016,4,"San Pedro","Solo danos",6,9,0.666666666666667
2016,4,"Santa Cruz","Herido",5,7,0.714285714285714
2016,4,"Santa Cruz","Solo danos",2,7,0.285714285714286
2016,4,"Santa Fe","Herido",39,63,0.619047619047619
2016,4,"Santa Fe","Muerto",1,63,0.0158730158730159
2016,4,"Santa Fe","Solo danos",23,63,0.365079365079365
2016,4,"Santa Ines","Herido",7,9,0.777777777777778
2016,4,"Santa Ines","Solo danos",2,9,0.222222222222222
2016,4,"Santa Lucia","Herido",4,4,1
2016,4,"Santa Margarita","Herido",1,1,1
2016,4,"Santa Maria de los angeles","Herido",5,15,0.333333333333333
2016,4,"Santa Maria de los angeles","Solo danos",10,15,0.666666666666667
2016,4,"Santa Monica","Herido",8,9,0.888888888888889
2016,4,"Santa Monica","Solo danos",1,9,0.111111111111111
2016,4,"Santa Teresita","Herido",4,7,0.571428571428571
2016,4,"Santa Teresita","Solo danos",3,7,0.428571428571429
2016,4,"Santander","Herido",11,15,0.733333333333333
2016,4,"Santander","Muerto",2,15,0.133333333333333
2016,4,"Santander","Solo danos",2,15,0.133333333333333
2016,4,"Santo Domingo Savio Nº 1","Herido",4,6,0.666666666666667
2016,4,"Santo Domingo Savio Nº 1","Solo danos",2,6,0.333333333333333
2016,4,"Santo Domingo Savio Nº 2","Herido",4,4,1
2016,4,"Sevilla","Herido",7,13,0.538461538461538
2016,4,"Sevilla","Solo danos",6,13,0.461538461538462
2016,4,"Simon Bolivar","Herido",5,8,0.625
2016,4,"Simon Bolivar","Solo danos",3,8,0.375
2016,4,"Suburbano Altavista","Solo danos",1,1,1
2016,4,"Suburbano El Plan","Herido",1,1,1
2016,4,"Suburbano La Loma","Herido",1,3,0.333333333333333
2016,4,"Suburbano La Loma","Solo danos",2,3,0.666666666666667
2016,4,"Suburbano Mirador del Poblado","Herido",1,1,1
2016,4,"Suburbano Pedregal alto","Herido",1,1,1
2016,4,"Suburbano Travesias","Herido",3,3,1
2016,4,"Sucre","Herido",4,12,0.333333333333333
2016,4,"Sucre","Solo danos",8,12,0.666666666666667
2016,4,"Suramericana","Herido",8,26,0.307692307692308
2016,4,"Suramericana","Solo danos",18,26,0.692307692307692
2016,4,"Tejelo","Herido",7,7,1
2016,4,"Tenche","Herido",7,15,0.466666666666667
2016,4,"Tenche","Solo danos",8,15,0.533333333333333
2016,4,"Toscana","Herido",3,5,0.6
2016,4,"Toscana","Solo danos",2,5,0.4
2016,4,"Trece de Noviembre","Herido",1,1,1
2016,4,"Tricentenario","Herido",4,13,0.307692307692308
2016,4,"Tricentenario","Solo danos",9,13,0.692307692307692
2016,4,"Trinidad","Herido",12,23,0.521739130434783
2016,4,"Trinidad","Muerto",1,23,0.0434782608695652
2016,4,"Trinidad","Solo danos",10,23,0.434782608695652
2016,4,"Veinte de Julio","Herido",4,4,1
2016,4,"Versalles Nº 1","Herido",4,8,0.5
2016,4,"Versalles Nº 1","Solo danos",4,8,0.5
