"PERIODO","MES","BARRIO","GRAVEDAD","CONTEO"
2019,3,"Alfonso Lopez","Solo danos",6
2019,3,"Altamira","Herido",5
2019,3,"Altamira","Solo danos",3
2019,3,"Altavista","Herido",2
2019,3,"Altos del Poblado","Herido",2
2019,3,"Altos del Poblado","Solo danos",3
2019,3,"Andalucia","Herido",3
2019,3,"Antonio Narino","Solo danos",2
2019,3,"Aranjuez","Herido",17
2019,3,"Aranjuez","Solo danos",11
2019,3,"area de Expansion Altos de Calasanz","Herido",2
2019,3,"Area De Expansion Belen Rincon","Solo danos",1
2019,3,"area de Expansion Pajarito","Herido",10
2019,3,"area de Expansion Pajarito","Solo danos",1
2019,3,"area de Expansion San Antonio de Prado","Herido",2
2019,3,"Asomadera Nº 1","Herido",4
2019,3,"Asomadera Nº 1","Solo danos",6
2019,3,"Asomadera Nº 2","Herido",2
2019,3,"Asomadera Nº 2","Solo danos",4
2019,3,"Asomadera Nº 3","Solo danos",4
2019,3,"Astorga","Solo danos",1
2019,3,"Aures Nº 1","Herido",4
2019,3,"Aures Nº 1","Solo danos",5
2019,3,"Aures Nº 2","Herido",4
2019,3,"Aures Nº 2","Solo danos",2
2019,3,"Barrio Colombia","Herido",9
2019,3,"Barrio Colombia","Solo danos",10
2019,3,"Barrio Colon","Herido",29
2019,3,"Barrio Colon","Muerto",1
2019,3,"Barrio Colon","Solo danos",25
2019,3,"Barrio Cristobal","Herido",1
2019,3,"Barrios de Jesus","Herido",4
2019,3,"Barrios de Jesus","Solo danos",2
2019,3,"Batallon Girardot","Herido",1
2019,3,"Belalcazar","Herido",5
2019,3,"Belalcazar","Solo danos",3
2019,3,"Belen","Herido",11
2019,3,"Belen","Solo danos",20
2019,3,"Belencito","Herido",1
2019,3,"Bello Horizonte","Herido",1
2019,3,"Bello Horizonte","Solo danos",3
2019,3,"Berlin","Herido",8
2019,3,"Berlin","Solo danos",6
2019,3,"Bermejal - Los alamos","Herido",3
2019,3,"Bermejal - Los alamos","Solo danos",2
2019,3,"Blanquizal","Herido",3
2019,3,"Bolivariana","Herido",7
2019,3,"Bolivariana","Solo danos",4
2019,3,"Bombona Nº 1","Herido",8
2019,3,"Bombona Nº 1","Solo danos",11
2019,3,"Bombona Nº 2","Herido",3
2019,3,"Bombona Nº 2","Solo danos",5
2019,3,"Bosques de San Pablo","Herido",2
2019,3,"Bosques de San Pablo","Solo danos",1
2019,3,"Boston","Herido",16
2019,3,"Boston","Solo danos",12
2019,3,"Boyaca","Herido",4
2019,3,"Boyaca","Solo danos",2
2019,3,"Brasilia","Herido",4
2019,3,"Brasilia","Solo danos",1
2019,3,"Buenos Aires","Herido",6
2019,3,"Buenos Aires","Solo danos",7
2019,3,"Cabecera San Antonio de Prado","Herido",16
2019,3,"Cabecera San Antonio de Prado","Muerto",1
2019,3,"Cabecera San Antonio de Prado","Solo danos",23
2019,3,"Cabecera Urbana San Cristobal","Herido",3
2019,3,"Caicedo","Herido",6
2019,3,"Caicedo","Solo danos",6
2019,3,"Calasanz","Herido",3
2019,3,"Calasanz","Solo danos",7
2019,3,"Calasanz Parte Alta","Herido",6
2019,3,"Calasanz Parte Alta","Solo danos",3
2019,3,"Calle Nueva","Herido",8
2019,3,"Calle Nueva","Solo danos",18
2019,3,"Campo Alegre","Herido",8
2019,3,"Campo Alegre","Solo danos",2
2019,3,"Campo Amor","Herido",35
2019,3,"Campo Amor","Solo danos",44
2019,3,"Campo Valdes Nº 1","Herido",19
2019,3,"Campo Valdes Nº 1","Solo danos",8
2019,3,"Campo Valdes Nº 2","Herido",10
2019,3,"Campo Valdes Nº 2","Solo danos",2
2019,3,"Caribe","Herido",28
2019,3,"Caribe","Muerto",1
2019,3,"Caribe","Solo danos",30
2019,3,"Carlos E. Restrepo","Herido",19
2019,3,"Carlos E. Restrepo","Solo danos",17
2019,3,"Carpinelo","Herido",1
2019,3,"Carpinelo","Solo danos",1
2019,3,"Castilla","Herido",48
2019,3,"Castilla","Muerto",1
2019,3,"Castilla","Solo danos",42
2019,3,"Castropol","Herido",7
2019,3,"Castropol","Solo danos",5
2019,3,"Cataluna","Solo danos",3
2019,3,"Cerro Nutibara","Herido",14
2019,3,"Cerro Nutibara","Solo danos",13
2019,3,"Corazon de Jesus","Herido",21
2019,3,"Corazon de Jesus","Solo danos",22
2019,3,"Cordoba","Herido",5
2019,3,"Cordoba","Solo danos",3
2019,3,"Cristo Rey","Herido",12
2019,3,"Cristo Rey","Solo danos",13
2019,3,"Cuarta Brigada","Herido",8
2019,3,"Cuarta Brigada","Muerto",1
2019,3,"Cuarta Brigada","Solo danos",5
2019,3,"Cucaracho","Herido",9
2019,3,"Cucaracho","Solo danos",4
2019,3,"Diego Echavarria","Herido",1
2019,3,"Diego Echavarria","Solo danos",1
2019,3,"Doce de Octubre Nº 1","Herido",7
2019,3,"Doce de Octubre Nº 1","Solo danos",2
2019,3,"Doce de Octubre Nº 2","Herido",6
2019,3,"Doce de Octubre Nº 2","Solo danos",4
2019,3,"El Castillo","Herido",5
2019,3,"El Castillo","Solo danos",3
2019,3,"El Chagualo","Herido",9
2019,3,"El Chagualo","Solo danos",14
2019,3,"El Compromiso","Herido",1
2019,3,"El Corazon","Herido",1
2019,3,"El Corazon","Solo danos",2
2019,3,"El Corazon El Morro ","Herido",1
2019,3,"El Danubio","Herido",5
2019,3,"El Danubio","Solo danos",1
2019,3,"El Diamante","Herido",10
2019,3,"El Diamante","Solo danos",8
2019,3,"El Diamante Nº 2","Solo danos",2
2019,3,"El Nogal - Los Almendros","Herido",4
2019,3,"El Nogal - Los Almendros","Solo danos",3
2019,3,"El Pesebre","Herido",1
2019,3,"El Pesebre","Solo danos",2
2019,3,"El Pinal","Herido",7
2019,3,"El Pinal","Solo danos",3
2019,3,"El Playon de Los Comuneros","Herido",7
2019,3,"El Playon de Los Comuneros","Solo danos",1
2019,3,"El Poblado","Herido",12
2019,3,"El Poblado","Solo danos",15
2019,3,"El Pomar","Herido",5
2019,3,"El Pomar","Solo danos",1
2019,3,"El Progreso","Herido",21
2019,3,"El Progreso","Solo danos",21
2019,3,"El Progreso Nº 2","Herido",2
2019,3,"El Progreso Nº 2","Solo danos",2
2019,3,"El Raizal","Herido",3
2019,3,"El Raizal","Solo danos",5
2019,3,"El Rincon","Herido",7
2019,3,"El Rincon","Solo danos",6
2019,3,"El Rodeo","Herido",1
2019,3,"El Salado","Herido",1
2019,3,"El Salvador","Herido",7
2019,3,"El Salvador","Solo danos",1
2019,3,"El Socorro","Herido",1
2019,3,"El Tesoro","Herido",4
2019,3,"El Tesoro","Solo danos",8
2019,3,"El Velodromo","Herido",8
2019,3,"El Velodromo","Solo danos",6
2019,3,"El Volador","Herido",3
2019,3,"Enciso","Herido",4
2019,3,"Enciso","Solo danos",6
2019,3,"Estacion Villa","Herido",10
2019,3,"Estacion Villa","Solo danos",9
2019,3,"Estadio","Herido",5
2019,3,"Estadio","Solo danos",8
2019,3,"Fatima","Herido",8
2019,3,"Fatima","Solo danos",10
2019,3,"Ferrini","Herido",4
2019,3,"Ferrini","Solo danos",1
2019,3,"Florencia","Herido",4
2019,3,"Florencia","Solo danos",4
2019,3,"Florida Nueva","Herido",3
2019,3,"Florida Nueva","Solo danos",9
2019,3,"Francisco Antonio Zea","Herido",8
2019,3,"Fuente Clara","Herido",3
2019,3,"Fuente Clara","Solo danos",1
2019,3,"Gerona","Herido",3
2019,3,"Gerona","Solo danos",2
2019,3,"Girardot","Herido",8
2019,3,"Girardot","Solo danos",8
2019,3,"Granada","Herido",2
2019,3,"Granada","Solo danos",3
2019,3,"Granizal","Herido",3
2019,3,"Granizal","Solo danos",1
2019,3,"Guayabal","Herido",17
2019,3,"Guayabal","Solo danos",21
2019,3,"Guayaquil","Herido",11
2019,3,"Guayaquil","Solo danos",27
2019,3,"Hector Abad Gomez","Herido",10
2019,3,"Hector Abad Gomez","Solo danos",7
2019,3,"Inst","Herido",1
2019,3,"Inst","Solo danos",2
2019,3,"Jesus Nazareno","Herido",13
2019,3,"Jesus Nazareno","Solo danos",14
2019,3,"Juan Pablo II","Herido",1
2019,3,"Juan XXIII","Herido",1
2019,3,"Kennedy","Herido",10
2019,3,"Kennedy","Solo danos",2
2019,3,"La Aguacatala","Herido",16
2019,3,"La Aguacatala","Solo danos",18
2019,3,"La America","Herido",10
2019,3,"La America","Solo danos",12
2019,3,"La Avanzada","Herido",2
2019,3,"La Avanzada","Solo danos",2
2019,3,"La Candelaria","Herido",43
2019,3,"La Candelaria","Solo danos",77
2019,3,"La Castellana","Herido",7
2019,3,"La Castellana","Solo danos",3
2019,3,"La Colina","Herido",5
2019,3,"La Colina","Solo danos",4
2019,3,"La Cruz","Herido",1
2019,3,"La Esperanza","Herido",12
2019,3,"La Esperanza","Muerto",1
2019,3,"La Esperanza","Solo danos",1
2019,3,"La Esperanza Nº 2","Herido",3
2019,3,"La Floresta","Herido",6
2019,3,"La Floresta","Solo danos",3
2019,3,"La Florida","Herido",6
2019,3,"La Florida","Solo danos",8
2019,3,"La Francia","Herido",2
2019,3,"La Francia","Solo danos",4
2019,3,"La Frontera","Solo danos",1
2019,3,"La Gloria","Herido",6
2019,3,"La Gloria","Solo danos",10
2019,3,"La Hondonada","Herido",1
2019,3,"La Hondonada","Solo danos",2
2019,3,"La Isla","Solo danos",1
2019,3,"La Libertad","Herido",1
2019,3,"La Libertad","Solo danos",1
2019,3,"La Loma de Los Bernal","Herido",1
2019,3,"La Loma de Los Bernal","Solo danos",4
2019,3,"La Loma Oriental","Herido",1
2019,3,"La Mansion","Herido",3
2019,3,"La Mansion","Solo danos",7
2019,3,"La Milagrosa","Herido",3
2019,3,"La Milagrosa","Solo danos",7
2019,3,"La Mota","Herido",2
2019,3,"La Mota","Solo danos",3
2019,3,"La Oculta","Herido",1
2019,3,"La Oculta","Muerto",1
2019,3,"La Oculta","Solo danos",1
2019,3,"La Palma","Herido",1
2019,3,"La Palma","Solo danos",6
2019,3,"La Pilarica","Herido",7
2019,3,"La Pilarica","Solo danos",7
2019,3,"La Pinuela","Herido",3
2019,3,"La Pinuela","Solo danos",2
2019,3,"La Pradera","Herido",5
2019,3,"La Rosa","Herido",2
2019,3,"La Salle","Herido",9
2019,3,"La Salle","Muerto",1
2019,3,"La Salle","Solo danos",1
2019,3,"La Verde ","Herido",1
2019,3,"Lalinde","Solo danos",2
2019,3,"Las Acacias","Herido",7
2019,3,"Las Acacias","Solo danos",10
2019,3,"Las Brisas","Herido",7
2019,3,"Las Brisas","Solo danos",5
2019,3,"Las Esmeraldas","Herido",1
2019,3,"Las Esmeraldas","Solo danos",1
2019,3,"Las Estancias","Herido",3
2019,3,"Las Estancias","Muerto",1
2019,3,"Las Granjas","Herido",12
2019,3,"Las Granjas","Solo danos",3
2019,3,"Las Independencias","Herido",1
2019,3,"Las Lomas Nº 1","Herido",5
2019,3,"Las Lomas Nº 1","Solo danos",6
2019,3,"Las Lomas Nº 2","Solo danos",2
2019,3,"Las Mercedes","Herido",1
2019,3,"Las Mercedes","Solo danos",3
2019,3,"Las Palmas","Herido",6
2019,3,"Las Palmas","Solo danos",4
2019,3,"Las Playas","Herido",5
2019,3,"Las Playas","Solo danos",2
2019,3,"Las Violetas","Herido",2
2019,3,"Las Violetas","Solo danos",2
2019,3,"Laureles","Herido",13
2019,3,"Laureles","Solo danos",11
2019,3,"Llanaditas","Herido",3
2019,3,"Lopez de Mesa","Herido",6
2019,3,"Lopez de Mesa","Solo danos",4
2019,3,"Lorena","Herido",7
2019,3,"Lorena","Solo danos",11
2019,3,"Loreto","Herido",4
2019,3,"Loreto","Solo danos",2
2019,3,"Los Alcazares","Herido",5
2019,3,"Los Alcazares","Solo danos",2
2019,3,"Los Alpes","Herido",5
2019,3,"Los Alpes","Solo danos",3
2019,3,"Los angeles","Herido",15
2019,3,"Los angeles","Solo danos",10
2019,3,"Los Balsos Nº 1","Solo danos",11
2019,3,"Los Balsos Nº 2","Herido",7
2019,3,"Los Balsos Nº 2","Solo danos",8
2019,3,"Los Cerros - El Vergel","Herido",2
2019,3,"Los Colores","Herido",26
2019,3,"Los Colores","Solo danos",16
2019,3,"Los Conquistadores","Herido",27
2019,3,"Los Conquistadores","Solo danos",31
2019,3,"Los Mangos","Herido",3
2019,3,"Los Mangos","Solo danos",3
2019,3,"Los Naranjos","Herido",3
2019,3,"Los Naranjos","Solo danos",8
2019,3,"Los Pinos","Herido",9
2019,3,"Los Pinos","Muerto",1
2019,3,"Los Pinos","Solo danos",4
2019,3,"Manila","Herido",9
2019,3,"Manila","Solo danos",19
2019,3,"Manrique","Herido",7
2019,3,"Manrique","Solo danos",5
2019,3,"Manrique Central Nº 1","Herido",8
2019,3,"Manrique Central Nº 1","Solo danos",8
2019,3,"Manrique Central Nº 2","Herido",4
2019,3,"Manrique Central Nº 2","Solo danos",1
2019,3,"Miraflores","Herido",6
2019,3,"Miraflores","Solo danos",3
2019,3,"Miranda","Herido",14
2019,3,"Miranda","Solo danos",5
2019,3,"Monteclaro","Herido",1
2019,3,"Monteclaro","Solo danos",1
2019,3,"Moravia","Herido",12
2019,3,"Moravia","Solo danos",8
2019,3,"Moscu Nº 1","Herido",3
2019,3,"Moscu Nº 1","Solo danos",3
2019,3,"Moscu Nº 2","Herido",1
2019,3,"Moscu Nº 2","Solo danos",4
2019,3,"Naranjal","Herido",16
2019,3,"Naranjal","Solo danos",21
2019,3,"Nueva Villa de Aburra","Solo danos",2
2019,3,"Nuevos Conquistadores","Herido",1
2019,3,"Olaya Herrera","Herido",2
2019,3,"Olaya Herrera","Solo danos",2
2019,3,"Pablo VI","Herido",2
2019,3,"Pajarito","Herido",3
2019,3,"Pajarito","Solo danos",3
2019,3,"Palenque","Solo danos",2
2019,3,"Palermo","Herido",4
2019,3,"Palermo","Solo danos",2
2019,3,"Patio Bonito","Herido",3
2019,3,"Patio Bonito","Solo danos",10
2019,3,"Pedregal","Herido",7
2019,3,"Pedregal","Solo danos",4
2019,3,"Pedregal Alto","Herido",2
2019,3,"Perpetuo Socorro","Herido",38
2019,3,"Perpetuo Socorro","Solo danos",35
2019,3,"Picacho","Herido",9
2019,3,"Picacho","Solo danos",2
2019,3,"Piedras Blancas","Solo danos",1
2019,3,"Popular","Herido",2
2019,3,"Prado","Herido",11
2019,3,"Prado","Solo danos",18
2019,3,"Robledo","Herido",35
2019,3,"Robledo","Solo danos",32
2019,3,"Rosales","Herido",13
2019,3,"Rosales","Solo danos",9
2019,3,"San Benito","Herido",11
2019,3,"San Benito","Solo danos",28
2019,3,"San Bernardo","Herido",11
2019,3,"San Bernardo","Solo danos",8
2019,3,"San Diego","Herido",12
2019,3,"San Diego","Solo danos",35
2019,3,"San German","Herido",5
2019,3,"San German","Solo danos",4
2019,3,"San Isidro","Herido",14
2019,3,"San Isidro","Solo danos",7
2019,3,"San Javier Nº 1","Herido",5
2019,3,"San Javier Nº 1","Solo danos",4
2019,3,"San Javier Nº 2","Herido",1
2019,3,"San Javier Nº 2","Solo danos",1
2019,3,"San Joaquin","Herido",3
2019,3,"San Joaquin","Solo danos",5
2019,3,"San Lucas","Solo danos",1
2019,3,"San Martin de Porres","Herido",12
2019,3,"San Martin de Porres","Solo danos",3
2019,3,"San Miguel","Herido",8
2019,3,"San Pablo","Herido",3
2019,3,"San Pedro","Herido",4
2019,3,"San Pedro","Solo danos",2
2019,3,"Santa Cruz","Herido",4
2019,3,"Santa Cruz","Solo danos",4
2019,3,"Santa Fe","Herido",29
2019,3,"Santa Fe","Solo danos",24
2019,3,"Santa Ines","Herido",4
2019,3,"Santa Ines","Solo danos",1
2019,3,"Santa Lucia","Herido",1
2019,3,"Santa Lucia","Solo danos",2
2019,3,"Santa Margarita","Herido",2
2019,3,"Santa Maria de los angeles","Herido",5
2019,3,"Santa Maria de los angeles","Solo danos",9
2019,3,"Santa Monica","Herido",6
2019,3,"Santa Monica","Solo danos",1
2019,3,"Santa Teresita","Herido",4
2019,3,"Santa Teresita","Solo danos",4
2019,3,"Santander","Herido",5
2019,3,"Santander","Solo danos",2
2019,3,"Santo Domingo Savio Nº 1","Herido",10
2019,3,"Santo Domingo Savio Nº 1","Solo danos",2
2019,3,"Santo Domingo Savio Nº 2","Herido",2
2019,3,"Sevilla","Herido",7
2019,3,"Sevilla","Solo danos",5
2019,3,"Simon Bolivar","Herido",4
2019,3,"Simon Bolivar","Solo danos",3
2019,3,"Suburbano Altavista","Herido",1
2019,3,"Suburbano Altavista","Solo danos",2
2019,3,"Suburbano El Llano","Solo danos",1
2019,3,"Suburbano el Tesoro","Herido",1
2019,3,"Suburbano La Loma","Herido",1
2019,3,"Suburbano La Loma","Solo danos",3
2019,3,"Suburbano Palma Patio","Herido",1
2019,3,"Suburbano Travesias","Solo danos",2
2019,3,"Sucre","Herido",9
2019,3,"Sucre","Solo danos",2
2019,3,"Suramericana","Herido",16
2019,3,"Suramericana","Solo danos",9
2019,3,"Tejelo","Herido",4
2019,3,"Tejelo","Solo danos",1
2019,3,"Tenche","Herido",5
2019,3,"Tenche","Solo danos",10
2019,3,"Toscana","Herido",6
2019,3,"Toscana","Solo danos",6
2019,3,"Trece de Noviembre","Solo danos",2
2019,3,"Tricentenario","Herido",10
2019,3,"Tricentenario","Solo danos",6
2019,3,"Trinidad","Herido",13
2019,3,"Trinidad","Solo danos",3
2019,3,"Veinte de Julio","Herido",2
2019,3,"Versalles Nº 1","Herido",7
2019,3,"Versalles Nº 1","Solo danos",2
2019,3,"Versalles Nº 2","Herido",1
2019,3,"Versalles Nº 2","Solo danos",1
2019,3,"Villa Carlota","Herido",12
2019,3,"Villa Carlota","Solo danos",23
2019,3,"Villa de La Iguana","Herido",2
2019,3,"Villa de La Iguana","Solo danos",2
2019,3,"Villa del Socorro","Herido",5
2019,3,"Villa del Socorro","Solo danos",1
2019,3,"Villa Flora","Herido",11
2019,3,"Villa Flora","Solo danos",4
2019,3,"Villa Guadalupe","Herido",5
2019,3,"Villa Guadalupe","Muerto",1
2019,3,"Villa Hermosa","Herido",6
2019,3,"Villa Hermosa","Muerto",1
2019,3,"Villa Hermosa","Solo danos",1
2019,3,"Villa Lilliam","Herido",1
2019,3,"Villa Lilliam","Solo danos",1
2019,3,"Villa Niza","Herido",1
2019,3,"Villa Niza","Solo danos",1
2019,3,"Villa Nueva","Herido",20
2019,3,"Villa Nueva","Solo danos",21
2019,3,"Villatina","Herido",5
2019,3,"Villatina","Solo danos",1
2019,3,"Yolombo","Solo danos",1
2019,3,"Zona rural","Herido",2
2019,4,"","Solo danos",1
2019,4,"6001","Herido",1
2019,4,"Aguas Frias","Herido",1
2019,4,"Aguas Frias","Solo danos",1
2019,4,"Alejandria","Herido",2
2019,4,"Alejandria","Solo danos",3
2019,4,"Alejandro Echavarria","Herido",5
2019,4,"Alejandro Echavarria","Solo danos",2
2019,4,"Alfonso Lopez","Herido",7
2019,4,"Alfonso Lopez","Solo danos",2
2019,4,"Altamira","Herido",2
2019,4,"Altamira","Solo danos",4
2019,4,"Altavista","Herido",2
2019,4,"Altos del Poblado","Herido",1
2019,4,"Andalucia","Herido",3
2019,4,"Antonio Narino","Herido",3
2019,4,"Antonio Narino","Solo danos",1
2019,4,"Aranjuez","Herido",13
2019,4,"Aranjuez","Solo danos",8
2019,4,"Area De Expansion Altavista","Herido",1
2019,4,"area de Expansion Altos de Calasanz","Herido",1
2019,4,"area de Expansion Altos de Calasanz","Solo danos",1
2019,4,"area de Expansion Pajarito","Herido",8
2019,4,"area de Expansion Pajarito","Solo danos",2
2019,4,"Asomadera Nº 1","Herido",6
2019,4,"Asomadera Nº 1","Solo danos",9
2019,4,"Asomadera Nº 2","Herido",3
2019,4,"Asomadera Nº 2","Solo danos",4
2019,4,"Aures Nº 1","Herido",3
2019,4,"Aures Nº 1","Solo danos",2
2019,4,"Aures Nº 2","Herido",4
2019,4,"Barrio Colombia","Herido",5
2019,4,"Barrio Colombia","Solo danos",12
2019,4,"Barrio Colon","Herido",23
2019,4,"Barrio Colon","Solo danos",36
2019,4,"Barrio Cristobal","Herido",1
2019,4,"Barrios de Jesus","Herido",10
2019,4,"Barrios de Jesus","Solo danos",3
2019,4,"Belalcazar","Herido",6
2019,4,"Belalcazar","Solo danos",2
2019,4,"Belen","Herido",14
2019,4,"Belen","Solo danos",22
2019,4,"Belencito","Herido",1
2019,4,"Bello Horizonte","Herido",2
2019,4,"Bello Horizonte","Solo danos",2
2019,4,"Berlin","Herido",10
2019,4,"Berlin","Solo danos",2
2019,4,"Bermejal - Los alamos","Herido",1
2019,4,"Bermejal - Los alamos","Solo danos",1
2019,4,"Betania","Herido",3
2019,4,"Blanquizal","Solo danos",1
2019,4,"Bolivariana","Herido",11
2019,4,"Bolivariana","Muerto",1
2019,4,"Bolivariana","Solo danos",5
2019,4,"Bombona Nº 1","Herido",10
2019,4,"Bombona Nº 1","Solo danos",6
2019,4,"Bombona Nº 2","Herido",3
2019,4,"Bombona Nº 2","Solo danos",4
2019,4,"Bosques de San Pablo","Herido",2
2019,4,"Bosques de San Pablo","Solo danos",2
2019,4,"Boston","Herido",13
2019,4,"Boston","Muerto",1
2019,4,"Boston","Solo danos",13
2019,4,"Boyaca","Herido",2
2019,4,"Boyaca","Solo danos",6
2019,4,"Brasilia","Herido",8
2019,4,"Brasilia","Solo danos",4
2019,4,"Buenos Aires","Herido",7
2019,4,"Buenos Aires","Solo danos",7
2019,4,"Buga Patio Bonito","Solo danos",1
2019,4,"Cabecera San Antonio de Prado","Herido",30
2019,4,"Cabecera San Antonio de Prado","Solo danos",28
2019,4,"Cabecera Urbana San Cristobal","Herido",7
2019,4,"Cabecera Urbana San Cristobal","Solo danos",2
2019,4,"Caicedo","Herido",9
2019,4,"Caicedo","Solo danos",2
2019,4,"Calasanz","Herido",8
2019,4,"Calasanz","Solo danos",8
2019,4,"Calasanz Parte Alta","Herido",4
2019,4,"Calle Nueva","Herido",12
2019,4,"Calle Nueva","Solo danos",15
2019,4,"Campo Alegre","Herido",4
2019,4,"Campo Alegre","Solo danos",2
2019,4,"Campo Amor","Herido",29
2019,4,"Campo Amor","Solo danos",35
2019,4,"Campo Valdes Nº 1","Herido",12
2019,4,"Campo Valdes Nº 1","Solo danos",6
2019,4,"Campo Valdes Nº 2","Herido",10
2019,4,"Campo Valdes Nº 2","Muerto",1
2019,4,"Campo Valdes Nº 2","Solo danos",3
2019,4,"Caribe","Herido",25
2019,4,"Caribe","Muerto",1
2019,4,"Caribe","Solo danos",34
2019,4,"Carlos E. Restrepo","Herido",9
2019,4,"Carlos E. Restrepo","Muerto",1
2019,4,"Carlos E. Restrepo","Solo danos",34
2019,4,"Carpinelo","Herido",4
2019,4,"Castilla","Herido",80
2019,4,"Castilla","Solo danos",40
2019,4,"Castropol","Herido",11
2019,4,"Castropol","Solo danos",9
2019,4,"Cataluna","Herido",3
2019,4,"Cataluna","Solo danos",5
2019,4,"Cerro Nutibara","Herido",10
2019,4,"Cerro Nutibara","Solo danos",7
2019,4,"Corazon de Jesus","Herido",22
2019,4,"Corazon de Jesus","Solo danos",28
2019,4,"Cordoba","Herido",6
2019,4,"Cordoba","Solo danos",2
2019,4,"Cristo Rey","Herido",13
2019,4,"Cristo Rey","Solo danos",14
2019,4,"Cuarta Brigada","Herido",5
2019,4,"Cuarta Brigada","Solo danos",7
2019,4,"Cucaracho","Herido",8
2019,4,"Cucaracho","Solo danos",3
2019,4,"Diego Echavarria","Herido",2
2019,4,"Diego Echavarria","Solo danos",1
