"PERIODO","MES","BARRIO","TOTAL"
2014,4,"La Frontera",4
2014,4,"La Gloria",8
2014,4,"La Hondonada",3
2014,4,"La Isla",4
2014,4,"La Ladera",2
2014,4,"La Libertad",7
2014,4,"La Loma de Los Bernal",10
2014,4,"La Mansion",2
2014,4,"La Milagrosa",8
2014,4,"La Mota",7
2014,4,"La Palma",12
2014,4,"La Pilarica",5
2014,4,"La Pinuela",4
2014,4,"La Pradera",13
2014,4,"La Rosa",6
2014,4,"La Salle",9
2014,4,"Lalinde",2
2014,4,"Las Acacias",30
2014,4,"Las Brisas",22
2014,4,"Las Esmeraldas",11
2014,4,"Las Estancias",1
2014,4,"Las Granjas",16
2014,4,"Las Independencias",2
2014,4,"Las Lomas Nº 1",9
2014,4,"Las Lomas Nº 2",4
2014,4,"Las Mercedes",3
2014,4,"Las Palmas",11
2014,4,"Las Playas",6
2014,4,"Las Violetas",4
2014,4,"Laureles",28
2014,4,"Lopez de Mesa",10
2014,4,"Lorena",15
2014,4,"Loreto",5
2014,4,"Los Alcazares",8
2014,4,"Los Alpes",9
2014,4,"Los angeles",14
2014,4,"Los Balsos Nº 1",5
2014,4,"Los Balsos Nº 2",8
2014,4,"Los Cerros - El Vergel",6
2014,4,"Los Colores",25
2014,4,"Los Conquistadores",56
2014,4,"Los Mangos",9
2014,4,"Los Naranjos",7
2014,4,"Los Pinos",22
2014,4,"Manila",19
2014,4,"Manrique",11
2014,4,"Manrique Central Nº 1",19
2014,4,"Manrique Central Nº 2",14
2014,4,"Maria Cano - Carambola",1
2014,4,"Miraflores",5
2014,4,"Miranda",22
2014,4,"Miravalle",1
2014,4,"Monteclaro",1
2014,4,"Moravia",28
2014,4,"Moscu Nº 1",10
2014,4,"Moscu Nº 2",7
2014,4,"Naranjal",40
2014,4,"Nueva Villa de Aburra",3
2014,4,"Olaya Herrera",1
2014,4,"Pablo VI",2
2014,4,"Palenque",3
2014,4,"Palermo",2
2014,4,"Patio Bonito",23
2014,4,"Pedregal",10
2014,4,"Pedregal Alto",1
2014,4,"Pedregal Bajo",1
2014,4,"Perpetuo Socorro",54
2014,4,"Picachito",1
2014,4,"Picacho",19
2014,4,"Piedras Blancas",1
2014,4,"Popular",10
2014,4,"Prado",46
2014,4,"Robledo",86
2014,4,"Rosales",22
2014,4,"San Antonio",2
2014,4,"San Benito",65
2014,4,"San Bernardo",20
2014,4,"San Diego",58
2014,4,"San German",9
2014,4,"San Isidro",15
2014,4,"San Javier Nº 1",17
2014,4,"San Javier Nº 2",4
2014,4,"San Joaquin",8
2014,4,"San Lucas",2
2014,4,"San Martin de Porres",9
2014,4,"San Miguel",11
2014,4,"San Pablo",14
2014,4,"San Pedro",15
2014,4,"Santa Cruz",2
2014,4,"Santa Fe",51
2014,4,"Santa Ines",14
2014,4,"Santa Lucia",8
2014,4,"Santa Margarita",8
2014,4,"Santa Maria de los angeles",16
2014,4,"Santa Monica",6
2014,4,"Santa Teresita",1
2014,4,"Santander",9
2014,4,"Santo Domingo Savio Nº 1",10
2014,4,"Santo Domingo Savio Nº 2",3
2014,4,"Sevilla",24
2014,4,"Simon Bolivar",6
2014,4,"Sin Nombre",1
2014,4,"Suburbano Altavista",2
2014,4,"Suburbano El Plan",19
2014,4,"Suburbano La Loma",5
2014,4,"Suburbano Palma Patio",1
2014,4,"Suburbano Pedregal alto",1
2014,4,"Suburbano Travesias",1
2014,4,"Sucre",13
2014,4,"Suramericana",24
2014,4,"Tejelo",10
2014,4,"Tenche",11
2014,4,"Toscana",10
2014,4,"Trece de Noviembre",2
2014,4,"Tricentenario",16
2014,4,"Trinidad",21
2014,4,"Veinte de Julio",12
2014,4,"Versalles Nº 1",11
2014,4,"Villa Carlota",29
2014,4,"Villa de La Iguana",6
2014,4,"Villa del Socorro",5
2014,4,"Villa Flora",7
2014,4,"Villa Guadalupe",12
2014,4,"Villa Hermosa",15
2014,4,"Villa Lilliam",1
2014,4,"Villa Niza",5
2014,4,"Villa Nueva",41
2014,4,"Villatina",12
2014,4,"Yolombo",1
2014,4,"Zona rural",8
2014,5,"",5
2014,5,"Aguas Frias",4
2014,5,"Aldea Pablo VI",2
2014,5,"Alejandria",8
2014,5,"Alejandro Echavarria",13
2014,5,"Alfonso Lopez",26
2014,5,"Altamira",18
2014,5,"Altavista",7
2014,5,"Altavista Sector Central",1
2014,5,"Altos del Poblado",3
2014,5,"Andalucia",7
2014,5,"Antonio Narino",2
2014,5,"Aranjuez",30
2014,5,"Area De Expansion Altavista",1
2014,5,"area de Expansion Altos de Calasanz",1
2014,5,"area de Expansion Pajarito",12
2014,5,"area de Expansion San Antonio de Prado",1
2014,5,"Asomadera Nº 1",1
2014,5,"Asomadera Nº 2",10
2014,5,"Asomadera Nº 3",1
2014,5,"Astorga",10
2014,5,"AUC1",2
2014,5,"Aures Nº 1",5
2014,5,"Aures Nº 2",10
2014,5,"Barrio Colombia",22
2014,5,"Barrio Colon",63
2014,5,"Barrio Cristobal",2
2014,5,"Barrios de Jesus",2
2014,5,"Belalcazar",11
2014,5,"Belen",39
2014,5,"Bello Horizonte",9
2014,5,"Berlin",21
2014,5,"Bermejal - Los alamos",3
2014,5,"Betania",3
2014,5,"Blanquizal",1
2014,5,"Bolivariana",20
2014,5,"Bombona Nº 1",26
2014,5,"Bombona Nº 2",7
2014,5,"Bosques de San Pablo",6
2014,5,"Boston",39
2014,5,"Boyaca",7
2014,5,"Brasilia",8
2014,5,"Buenos Aires",20
2014,5,"Buga Patio Bonito",1
2014,5,"Cabecera San Antonio de Prado",14
2014,5,"Cabecera Urbana San Cristobal",11
2014,5,"Caicedo",19
2014,5,"Calasanz",11
2014,5,"Calasanz Parte Alta",6
2014,5,"Calle Nueva",20
2014,5,"Campo Alegre",13
2014,5,"Campo Amor",69
2014,5,"Campo Valdes Nº 1",19
2014,5,"Campo Valdes Nº 2",20
2014,5,"Caribe",104
2014,5,"Carlos E. Restrepo",62
2014,5,"Carpinelo",3
2014,5,"Castilla",111
2014,5,"Castropol",19
2014,5,"Cataluna",7
2014,5,"Cerro Nutibara",8
2014,5,"Corazon de Jesus",48
2014,5,"Cordoba",7
2014,5,"Cristo Rey",33
2014,5,"Cuarta Brigada",19
2014,5,"Cucaracho",15
2014,5,"Diego Echavarria",7
2014,5,"Doce de Octubre Nº 1",14
2014,5,"Doce de Octubre Nº 2",9
2014,5,"Eduardo Santos",2
2014,5,"El Castillo",3
2014,5,"El Chagualo",33
2014,5,"El Compromiso",1
2014,5,"El Danubio",9
2014,5,"El Diamante",16
2014,5,"El Diamante Nº 2",7
2014,5,"El Nogal - Los Almendros",5
2014,5,"El Pesebre",2
2014,5,"El Pinal",9
2014,5,"El Playon de Los Comuneros",4
2014,5,"El Poblado",18
2014,5,"El Pomar",5
2014,5,"El Progreso",37
2014,5,"El Progreso Nº 2",2
2014,5,"El Raizal",11
2014,5,"El Rincon",13
2014,5,"El Rodeo",3
2014,5,"El Salado",3
2014,5,"El Salvador",8
2014,5,"El Tesoro",6
2014,5,"El Velodromo",12
2014,5,"El Volador",3
2014,5,"Enciso",15
2014,5,"Estacion Villa",16
2014,5,"Estadio",43
2014,5,"Fatima",20
2014,5,"Ferrini",6
2014,5,"Florencia",3
2014,5,"Florida Nueva",16
2014,5,"Francisco Antonio Zea",13
2014,5,"Gerona",8
2014,5,"Girardot",20
2014,5,"Granada",6
2014,5,"Granizal",4
2014,5,"Guayabal",55
2014,5,"Guayaquil",67
2014,5,"Hector Abad Gomez",13
2014,5,"Inst",4
2014,5,"Jesus Nazareno",30
2014,5,"Juan XXIII",2
2014,5,"Kennedy",11
2014,5,"La Aguacatala",28
2014,5,"La America",25
2014,5,"La Candelaria",115
2014,5,"La Castellana",18
2014,5,"La Colina",11
2014,5,"La Esperanza",13
2014,5,"La Esperanza Nº 2",2
2014,5,"La Floresta",10
2014,5,"La Florida",11
2014,5,"La Francia",4
2014,5,"La Frontera",5
2014,5,"La Gloria",15
2014,5,"La Isla",2
2014,5,"La Libertad",10
2014,5,"La Loma de Los Bernal",4
2014,5,"La Mansion",6
2014,5,"La Milagrosa",14
2014,5,"La Mota",8
2014,5,"La Palma",15
2014,5,"La Pilarica",5
2014,5,"La Pinuela",5
2014,5,"La Pradera",10
2014,5,"La Rosa",3
2014,5,"La Salle",10
2014,5,"Lalinde",4
2014,5,"Las Acacias",27
2014,5,"Las Brisas",19
2014,5,"Las Esmeraldas",10
2014,5,"Las Estancias",4
2014,5,"Las Granjas",25
2014,5,"Las Independencias",2
2014,5,"Las Lomas Nº 1",8
2014,5,"Las Lomas Nº 2",4
2014,5,"Las Mercedes",5
2014,5,"Las Palmas",4
2014,5,"Las Playas",9
2014,5,"Las Violetas",6
2014,5,"Laureles",24
2014,5,"Llanaditas",1
2014,5,"Lopez de Mesa",18
2014,5,"Lorena",17
2014,5,"Loreto",12
2014,5,"Los Alcazares",9
2014,5,"Los Alpes",10
2014,5,"Los angeles",14
2014,5,"Los Balsos Nº 1",5
2014,5,"Los Balsos Nº 2",16
2014,5,"Los Cerros - El Vergel",7
2014,5,"Los Colores",35
2014,5,"Los Conquistadores",66
2014,5,"Los Mangos",11
2014,5,"Los Naranjos",11
2014,5,"Los Pinos",16
2014,5,"Manila",37
2014,5,"Manrique",18
2014,5,"Manrique Central Nº 1",18
2014,5,"Manrique Central Nº 2",8
2014,5,"Maria Cano - Carambola",2
2014,5,"Media Luna",1
2014,5,"Metropolitano",2
2014,5,"Miraflores",10
2014,5,"Miranda",20
2014,5,"Miravalle",2
2014,5,"Moravia",33
2014,5,"Moscu Nº 1",6
2014,5,"Moscu Nº 2",5
2014,5,"Naranjal",49
2014,5,"Nueva Villa de Aburra",7
2014,5,"Nuevos Conquistadores",2
2014,5,"Olaya Herrera",1
2014,5,"Oriente",1
2014,5,"Pablo VI",1
2014,5,"Pajarito",1
2014,5,"Palenque",12
2014,5,"Palermo",4
2014,5,"Patio Bonito",15
2014,5,"Pedregal",21
2014,5,"Pedregal Bajo",2
2014,5,"Perpetuo Socorro",58
2014,5,"Picacho",17
2014,5,"Piedras Blancas",1
2014,5,"Popular",7
2014,5,"Prado",52
2014,5,"Robledo",73
2014,5,"Rosales",26
2014,5,"San Benito",56
2014,5,"San Bernardo",14
2014,5,"San Diego",54
2014,5,"San German",12
2014,5,"San Isidro",19
2014,5,"San Javier Nº 1",15
2014,5,"San Javier Nº 2",8
2014,5,"San Joaquin",8
2014,5,"San Jose La Cima Nº 1",1
2014,5,"San Lucas",5
2014,5,"San Martin de Porres",12
2014,5,"San Miguel",18
2014,5,"San Pablo",4
2014,5,"San Pedro",20
2014,5,"Santa Cruz",10
2014,5,"Santa Fe",72
2014,5,"Santa Ines",12
2014,5,"Santa Lucia",7
2014,5,"Santa Margarita",1
2014,5,"Santa Maria de los angeles",19
2014,5,"Santa Monica",7
2014,5,"Santa Rosa de Lima",1
2014,5,"Santa Teresita",4
2014,5,"Santander",6
2014,5,"Santo Domingo Savio Nº 1",7
2014,5,"Santo Domingo Savio Nº 2",3
2014,5,"Sevilla",21
2014,5,"Simon Bolivar",9
2014,5,"Suburbano El Plan",16
2014,5,"Suburbano La Loma",2
2014,5,"Suburbano Travesias",2
2014,5,"Sucre",17
2014,5,"Suramericana",26
2014,5,"Tejelo",10
2014,5,"Tenche",16
2014,5,"Toscana",5
2014,5,"Tricentenario",23
2014,5,"Trinidad",18
2014,5,"Veinte de Julio",6
2014,5,"Versalles Nº 1",8
2014,5,"Versalles Nº 2",1
2014,5,"Villa Carlota",25
2014,5,"Villa de La Iguana",5
2014,5,"Villa del Socorro",8
2014,5,"Villa Flora",12
2014,5,"Villa Guadalupe",9
2014,5,"Villa Hermosa",7
2014,5,"Villa Niza",2
2014,5,"Villa Nueva",51
2014,5,"Villatina",2
2014,5,"Zona rural",8
2014,6,"",3
2014,6,"6001",1
2014,6,"Aldea Pablo VI",2
2014,6,"Alejandria",11
2014,6,"Alejandro Echavarria",14
2014,6,"Alfonso Lopez",14
2014,6,"Altamira",14
2014,6,"Altavista",9
2014,6,"Altavista Sector Central",1
2014,6,"Altos del Poblado",4
2014,6,"Andalucia",2
2014,6,"Antonio Narino",3
2014,6,"Aranjuez",31
2014,6,"Area De Expansion Altavista",2
2014,6,"area de Expansion Altos de Calasanz",2
2014,6,"area de Expansion Pajarito",11
2014,6,"area de Expansion San Antonio de Prado",1
2014,6,"Asomadera Nº 1",6
2014,6,"Asomadera Nº 2",6
2014,6,"Asomadera Nº 3",2
2014,6,"Astorga",6
2014,6,"Aures Nº 1",5
2014,6,"Aures Nº 2",6
2014,6,"Barrio Colombia",11
2014,6,"Barrio Colon",57
2014,6,"Barrio Cristobal",1
2014,6,"Belalcazar",6
2014,6,"Belen",43
2014,6,"Belencito",3
2014,6,"Bello Horizonte",7
2014,6,"Berlin",14
2014,6,"Bermejal - Los alamos",2
2014,6,"Betania",3
2014,6,"Blanquizal",1
2014,6,"Bolivariana",13
2014,6,"Bombona Nº 1",25
2014,6,"Bombona Nº 2",5
2014,6,"Bosques de San Pablo",6
2014,6,"Boston",33
2014,6,"Boyaca",7
2014,6,"Brasilia",10
2014,6,"Buenos Aires",26
2014,6,"Cabecera San Antonio de Prado",17
2014,6,"Cabecera Urbana San Cristobal",12
2014,6,"Caicedo",19
2014,6,"Calasanz",21
2014,6,"Calasanz Parte Alta",3
2014,6,"Calle Nueva",19
2014,6,"Campo Alegre",8
2014,6,"Campo Amor",56
2014,6,"Campo Valdes Nº 1",23
2014,6,"Campo Valdes Nº 2",21
2014,6,"Caribe",75
2014,6,"Carlos E. Restrepo",44
2014,6,"Carpinelo",1
2014,6,"Castilla",99
2014,6,"Castropol",14
2014,6,"Cataluna",8
2014,6,"Cerro Nutibara",12
2014,6,"Corazon de Jesus",39
2014,6,"Cordoba",10
2014,6,"Cristo Rey",30
2014,6,"Cuarta Brigada",21
2014,6,"Cucaracho",24
2014,6,"Diego Echavarria",6
2014,6,"Doce de Octubre Nº 1",9
2014,6,"Doce de Octubre Nº 2",9
2014,6,"Eduardo Santos",2
2014,6,"El Castillo",1
2014,6,"El Chagualo",53
2014,6,"El Compromiso",3
2014,6,"El Corazon",1
2014,6,"El Corazon El Morro ",1
2014,6,"El Danubio",5
2014,6,"El Diamante",20
2014,6,"El Diamante Nº 2",5
2014,6,"El Nogal - Los Almendros",7
2014,6,"El Pesebre",5
2014,6,"El Pinal",7
2014,6,"El Playon de Los Comuneros",3
2014,6,"El Poblado",18
2014,6,"El Pomar",7
2014,6,"El Progreso",19
2014,6,"El Progreso Nº 2",4
2014,6,"El Raizal",6
2014,6,"El Rincon",8
2014,6,"El Rodeo",2
2014,6,"El Salado",2
2014,6,"El Salvador",10
2014,6,"El Socorro",3
2014,6,"El Tesoro",7
2014,6,"El Velodromo",10
2014,6,"El Volador",1
2014,6,"Enciso",8
2014,6,"Estacion Villa",13
2014,6,"Estadio",35
2014,6,"Fatima",15
2014,6,"Ferrini",4
2014,6,"Florencia",8
2014,6,"Florida Nueva",5
2014,6,"Francisco Antonio Zea",15
2014,6,"Gerona",8
2014,6,"Girardot",19
2014,6,"Granada",8
2014,6,"Granizal",7
2014,6,"Guayabal",50
2014,6,"Guayaquil",58
2014,6,"Hector Abad Gomez",15
2014,6,"Inst",2
2014,6,"Jesus Nazareno",39
2014,6,"Juan XXIII",2
2014,6,"Kennedy",16
2014,6,"La Aguacatala",21
2014,6,"La America",24
2014,6,"La Candelaria",109
2014,6,"La Castellana",13
2014,6,"La Colina",10
2014,6,"La Cruz",4
2014,6,"La Esperanza",13
2014,6,"La Esperanza Nº 2",1
2014,6,"La Floresta",15
2014,6,"La Florida",16
2014,6,"La Francia",8
2014,6,"La Frontera",8
2014,6,"La Gloria",9
2014,6,"La Hondonada",3
2014,6,"La Isla",10
2014,6,"La Ladera",2
2014,6,"La Libertad",5
2014,6,"La Loma de Los Bernal",5
2014,6,"La Mansion",5
2014,6,"La Milagrosa",12
2014,6,"La Mota",9
2014,6,"La Palma",13
2014,6,"La Pilarica",5
2014,6,"La Pinuela",5
2014,6,"La Pradera",7
2014,6,"La Rosa",3
2014,6,"La Salle",12
2014,6,"La Verde ",1
2014,6,"Lalinde",1
2014,6,"Las Acacias",28
2014,6,"Las Brisas",13
2014,6,"Las Esmeraldas",9
2014,6,"Las Estancias",5
2014,6,"Las Granjas",34
2014,6,"Las Lomas Nº 1",10
2014,6,"Las Lomas Nº 2",6
2014,6,"Las Mercedes",4
2014,6,"Las Palmas",9
2014,6,"Las Playas",11
2014,6,"Las Violetas",9
2014,6,"Laureles",24
2014,6,"Llanaditas",1
2014,6,"Lopez de Mesa",18
2014,6,"Lorena",15
2014,6,"Loreto",12
2014,6,"Los Alcazares",8
2014,6,"Los Alpes",5
2014,6,"Los angeles",25
2014,6,"Los Balsos Nº 1",16
2014,6,"Los Balsos Nº 2",7
2014,6,"Los Cerros - El Vergel",7
2014,6,"Los Colores",39
2014,6,"Los Conquistadores",46
2014,6,"Los Mangos",4
2014,6,"Los Naranjos",9
2014,6,"Los Pinos",16
2014,6,"Manila",23
2014,6,"Manrique",11
2014,6,"Manrique Central Nº 1",14
2014,6,"Manrique Central Nº 2",16
2014,6,"Miraflores",11
2014,6,"Miranda",15
2014,6,"Miravalle",3
2014,6,"Monteclaro",2
2014,6,"Moravia",20
2014,6,"Moscu Nº 1",6
2014,6,"Moscu Nº 2",4
2014,6,"Naranjal",37
2014,6,"Nueva Villa de Aburra",3
2014,6,"Nuevos Conquistadores",1
2014,6,"Olaya Herrera",2
2014,6,"Oriente",1
2014,6,"Pablo VI",2
2014,6,"Palenque",13
2014,6,"Palermo",5
2014,6,"Patio Bonito",8
2014,6,"Pedregal",20
2014,6,"Pedregal Bajo",5
2014,6,"Perpetuo Socorro",68
2014,6,"Picachito",3
2014,6,"Picacho",10
2014,6,"Piedras Blancas",2
2014,6,"Popular",4
2014,6,"Prado",39
2014,6,"Robledo",71
2014,6,"Rosales",24
2014,6,"San Benito",49
2014,6,"San Bernardo",15
2014,6,"San Diego",33
2014,6,"San German",13
2014,6,"San Isidro",13
2014,6,"San Javier Nº 1",16
2014,6,"San Javier Nº 2",4
2014,6,"San Joaquin",12
2014,6,"San Lucas",1
2014,6,"San Martin de Porres",12
2014,6,"San Miguel",17
2014,6,"San Pablo",4
2014,6,"San Pedro",16
2014,6,"Santa Cruz",11
2014,6,"Santa Fe",59
2014,6,"Santa Ines",16
2014,6,"Santa Lucia",5
2014,6,"Santa Margarita",3
2014,6,"Santa Maria de los angeles",12
2014,6,"Santa Monica",4
2014,6,"Santa Teresita",3
2014,6,"Santander",13
2014,6,"Santo Domingo Savio Nº 1",14
2014,6,"Santo Domingo Savio Nº 2",4
2014,6,"Sevilla",19
2014,6,"Simon Bolivar",8
2014,6,"Suburbano El Plan",7
2014,6,"Suburbano La Loma",4
2014,6,"Suburbano Travesias",2
2014,6,"Sucre",14
2014,6,"Suramericana",32
2014,6,"Tejelo",10
2014,6,"Tenche",13
2014,6,"Toscana",11
2014,6,"Trece de Noviembre",1
2014,6,"Tricentenario",17
2014,6,"Trinidad",16
2014,6,"Veinte de Julio",7
2014,6,"Versalles Nº 1",5
2014,6,"Villa Carlota",32
2014,6,"Villa de La Iguana",4
2014,6,"Villa del Socorro",6
2014,6,"Villa Flora",18
2014,6,"Villa Guadalupe",4
2014,6,"Villa Hermosa",7
2014,6,"Villa Lilliam",5
2014,6,"Villa Nueva",47
2014,6,"Villatina",10
2014,6,"Zona rural",8
2014,7,"",3
2014,7,"6001",3
2014,7,"Aguas Frias",4
2014,7,"Aldea Pablo VI",1
2014,7,"Alejandria",4
2014,7,"Alejandro Echavarria",11
2014,7,"Alfonso Lopez",19
2014,7,"Altamira",21
2014,7,"Altavista",7
2014,7,"Altavista Sector Central",2
2014,7,"Altos del Poblado",1
2014,7,"Andalucia",1
2014,7,"Antonio Narino",7
2014,7,"Aranjuez",26
2014,7,"Area De Expansion Altavista",1
2014,7,"Area De Expansion Belen Rincon",1
2014,7,"area de Expansion Pajarito",14
2014,7,"area de Expansion San Antonio de Prado",1
2014,7,"Asomadera Nº 1",5
2014,7,"Asomadera Nº 2",7
2014,7,"Asomadera Nº 3",3
2014,7,"Astorga",2
2014,7,"Aures Nº 1",5
2014,7,"Aures Nº 2",5
2014,7,"Barrio Colombia",22
2014,7,"Barrio Colon",52
2014,7,"Barrio Cristobal",3
2014,7,"Barrios de Jesus",6
2014,7,"Belalcazar",3
2014,7,"Belen",49
2014,7,"Belencito",1
2014,7,"Bello Horizonte",3
2014,7,"Berlin",19
2014,7,"Bermejal - Los alamos",3
2014,7,"Betania",4
2014,7,"Bolivariana",17
2014,7,"Bombona Nº 1",43
2014,7,"Bombona Nº 2",5
2014,7,"Bosques de San Pablo",4
2014,7,"Boston",34
2014,7,"Boyaca",9
2014,7,"Brasilia",5
2014,7,"Buenos Aires",13
2014,7,"Buga Patio Bonito",1
2014,7,"Cabecera San Antonio de Prado",15
2014,7,"Cabecera Urbana San Cristobal",10
2014,7,"Caicedo",18
2014,7,"Calasanz",14
2014,7,"Calasanz Parte Alta",6
2014,7,"Calle Nueva",29
2014,7,"Campo Alegre",12
2014,7,"Campo Amor",63
2014,7,"Campo Valdes Nº 1",28
2014,7,"Campo Valdes Nº 2",22
2014,7,"Caribe",75
2014,7,"Carlos E. Restrepo",52
2014,7,"Carpinelo",2
2014,7,"Castilla",98
2014,7,"Castropol",18
2014,7,"Cataluna",3
2014,7,"Cerro Nutibara",15
2014,7,"Corazon de Jesus",38
2014,7,"Cordoba",13
2014,7,"Cristo Rey",41
2014,7,"Cuarta Brigada",16
2014,7,"Cucaracho",25
2014,7,"Diego Echavarria",14
2014,7,"Doce de Octubre Nº 1",11
2014,7,"Doce de Octubre Nº 2",11
2014,7,"Eduardo Santos",1
2014,7,"El Castillo",6
2014,7,"El Chagualo",41
2014,7,"El Compromiso",3
2014,7,"El Corazon",1
2014,7,"El Corazon El Morro ",1
2014,7,"El Danubio",7
2014,7,"El Diamante",17
2014,7,"El Diamante Nº 2",8
2014,7,"El Nogal - Los Almendros",3
2014,7,"El Pesebre",1
2014,7,"El Pinal",15
2014,7,"El Playon de Los Comuneros",8
2014,7,"El Poblado",20
2014,7,"El Pomar",1
2014,7,"El Progreso",21
2014,7,"El Progreso Nº 2",3
2014,7,"El Raizal",4
2014,7,"El Rincon",12
2014,7,"El Rodeo",2
2014,7,"El Salado",3
2014,7,"El Salvador",13
2014,7,"El Tesoro",11
2014,7,"El Velodromo",13
2014,7,"El Volador",1
2014,7,"Enciso",11
2014,7,"Estacion Villa",23
2014,7,"Estadio",20
2014,7,"Fatima",20
2014,7,"Ferrini",2
2014,7,"Florencia",9
2014,7,"Florida Nueva",15
2014,7,"Francisco Antonio Zea",14
2014,7,"Fuente Clara",1
2014,7,"Gerona",12
2014,7,"Girardot",14
2014,7,"Granada",3
2014,7,"Granizal",8
2014,7,"Guayabal",64
2014,7,"Guayaquil",63
2014,7,"Hector Abad Gomez",18
2014,7,"Jesus Nazareno",35
2014,7,"Kennedy",17
2014,7,"La Aguacatala",30
2014,7,"La America",17
2014,7,"La Candelaria",141
2014,7,"La Castellana",10
2014,7,"La Colina",8
2014,7,"La Cruz",1
2014,7,"La Esperanza",8
2014,7,"La Esperanza Nº 2",4
2014,7,"La Floresta",18
2014,7,"La Florida",18
2014,7,"La Francia",6
2014,7,"La Frontera",5
2014,7,"La Gloria",13
2014,7,"La Hondonada",1
2014,7,"La Isla",4
2014,7,"La Ladera",2
2014,7,"La Libertad",5
2014,7,"La Loma de Los Bernal",5
2014,7,"La Mansion",3
2014,7,"La Milagrosa",9
2014,7,"La Mota",3
2014,7,"La Palma",5
2014,7,"La Pilarica",9
2014,7,"La Pinuela",6
2014,7,"La Pradera",5
2014,7,"La Rosa",4
2014,7,"La Salle",4
2014,7,"La Sierra",1
2014,7,"Las Acacias",36
2014,7,"Las Brisas",16
2014,7,"Las Esmeraldas",11
2014,7,"Las Estancias",6
2014,7,"Las Granjas",18
2014,7,"Las Independencias",1
2014,7,"Las Lomas Nº 1",8
2014,7,"Las Lomas Nº 2",5
2014,7,"Las Mercedes",4
2014,7,"Las Palmas",9
2014,7,"Las Playas",7
2014,7,"Las Violetas",13
2014,7,"Laureles",29
2014,7,"Llanaditas",1
2014,7,"Lopez de Mesa",16
2014,7,"Lorena",15
2014,7,"Loreto",15
2014,7,"Los Alcazares",13
2014,7,"Los Alpes",10
2014,7,"Los angeles",23
2014,7,"Los Balsos Nº 1",7
2014,7,"Los Balsos Nº 2",12
2014,7,"Los Cerros - El Vergel",3
2014,7,"Los Colores",30
2014,7,"Los Conquistadores",53
2014,7,"Los Mangos",11
2014,7,"Los Naranjos",4
2014,7,"Los Pinos",22
2014,7,"Manila",26
2014,7,"Manrique",18
2014,7,"Manrique Central Nº 1",24
2014,7,"Manrique Central Nº 2",10
2014,7,"Maria Cano - Carambola",2
2014,7,"Metropolitano",1
2014,7,"Mirador del Doce",2
2014,7,"Miraflores",21
2014,7,"Miranda",21
2014,7,"Miravalle",4
2014,7,"Monteclaro",3
2014,7,"Moravia",27
2014,7,"Moscu Nº 1",6
2014,7,"Moscu Nº 2",1
2014,7,"Naranjal",57
2014,7,"Nueva Villa de Aburra",3
2014,7,"Nuevos Conquistadores",5
2014,7,"Ocho de Marzo",2
2014,7,"Olaya Herrera",2
2014,7,"Oriente",1
2014,7,"Pablo VI",2
2014,7,"Palenque",8
2014,7,"Palermo",4
2014,7,"Patio Bonito",8
2014,7,"Pedregal",18
2014,7,"Pedregal Bajo",3
2014,7,"Perpetuo Socorro",57
2014,7,"Picacho",11
2014,7,"Popular",11
2014,7,"Prado",37
2014,7,"Robledo",77
2014,7,"Rosales",24
2014,7,"San Benito",63
2014,7,"San Bernardo",16
2014,7,"San Diego",59
2014,7,"San German",2
2014,7,"San Isidro",13
2014,7,"San Javier Nº 1",17
2014,7,"San Javier Nº 2",5
2014,7,"San Joaquin",9
2014,7,"San Jose La Cima Nº 2",1
2014,7,"San Lucas",2
2014,7,"San Martin de Porres",8
2014,7,"San Miguel",13
2014,7,"San Pablo",8
2014,7,"San Pedro",17
2014,7,"Santa Cruz",7
2014,7,"Santa Fe",70
2014,7,"Santa Ines",12
2014,7,"Santa Margarita",1
2014,7,"Santa Maria de los angeles",13
2014,7,"Santa Monica",7
2014,7,"Santa Rosa de Lima",2
2014,7,"Santa Teresita",5
2014,7,"Santander",10
2014,7,"Santo Domingo Savio Nº 1",10
2014,7,"Santo Domingo Savio Nº 2",3
2014,7,"Sevilla",19
2014,7,"Simon Bolivar",8
2014,7,"Suburbano Altavista",2
2014,7,"Suburbano El Plan",6
2014,7,"Suburbano La Loma",3
2014,7,"Suburbano Mirador del Poblado",1
2014,7,"Suburbano Palma Patio",1
2014,7,"Suburbano Travesias",2
2014,7,"Sucre",9
2014,7,"Suramericana",35
2014,7,"Tejelo",18
2014,7,"Tenche",13
2014,7,"Toscana",7
2014,7,"Trece de Noviembre",1
2014,7,"Tricentenario",20
2014,7,"Trinidad",17
2014,7,"Veinte de Julio",11
2014,7,"Versalles Nº 1",8
2014,7,"Versalles Nº 2",2
2014,7,"Villa Carlota",34
2014,7,"Villa de La Iguana",14
2014,7,"Villa del Socorro",8
